"Date","Open","High","Low","Close","Volume"
#2019-02-27#,84.5,84.61,82.91,83.09,3009729
#2019-02-28#,83.09,83.3,81.53,81.56,3608506
#2019-03-01#,82.12,82.97,81.95,82.89,3103117
#2019-03-04#,83.66,83.67,80.91,82.53,3688817
#2019-03-05#,82.5,82.5,80.5169,81.15,3934760
#2019-03-06#,81.11,82.01,80.75,81.35,3444355
#2019-03-07#,81.43,81.69,80.35,80.59,3145850
#2019-03-08#,79.75,79.965,78.55,79.75,4089085
#2019-03-11#,80.44,83.56,80.1661,83.48,4375513
#2019-03-12#,83.38,85.08,82.76,83.85,5009869
#2019-03-13#,84.11,84.57,83.47,84.22,4275798
#2019-03-14#,84.11,84.96,83.82,84.94,3545992
#2019-03-15#,84.88,86.23,84.65,85.08,5656967
#2019-03-18#,85.35,86.85,85.295,86.75,3471804
#2019-03-19#,87.27,87.95,86.21,86.43,2946130
#2019-03-20#,86.04,87.03,85.33,86.44,3921774
#2019-03-21#,86.49,87.64,86.22,86.38,2335863
#2019-03-22#,85.59,86.135,83.47,84.63,2877691
#2019-03-25#,84.5,85.586,84.06,85.48,2602687
#2019-03-26#,85.95,87.35,85.88,87,3233484
#2019-03-27#,86.45,87.56,85.61,86.02,3460333
#2019-03-28#,85.56,86.05,84.22,84.83,2812793
#2019-03-29#,85.6,85.74,83.89,84.83,3208350
#2019-04-01#,85.87,86.84,85.43,86.43,2919142
#2019-04-02#,86.24,86.24,84.42,84.45,2924724
#2019-04-03#,85.11,86.02,83.85,84.26,2983221
#2019-04-04#,84.26,84.63,83.04,84.35,3267682
#2019-04-05#,84.46,86.73,84.24,86.69,2966668
#2019-04-08#,86.89,87.3438,86.03,86.2,2141273
#2019-04-09#,86.03,86.03,84.77,85.11,2419392
#2019-04-10#,85.81,88.93,85.58,88.43,5232378
#2019-04-11#,88.48,90.44,88.13,89.04,3682212
#2019-04-12#,89.78,90.13,87.89,88.41,4003178
#2019-04-15#,88.4,88.41,86.62,87.65,2824572
#2019-04-16#,87.7,88.58,86.96,88.32,2507365
#2019-04-17#,88.91,90.07,88.69,89.42,3209283
#2019-04-18#,89.44,89.71,87.81,88.04,2670278
#2019-04-19#,89.44,89.71,87.81,88.04,2670278
#2019-04-22#,88.58,91.36,88.51,91.15,3062987
#2019-04-23#,91.43,91.52,89.72,90.28,4232530
#2019-04-24#,90.43,90.43,87.61,87.73,5046412
#2019-04-25#,87.75,92.7,87.6456,90.83,6311997
#2019-04-26#,90.28,90.64,89.01,90.08,3008054
#2019-04-29#,90.2,90.42,89.12,89.6,2661834
#2019-04-30#,89.76,91.38,89.74,90.66,3049000
#2019-05-01#,90.97,91.83,89.73,89.77,3881348
#2019-05-02#,89.75,90.745,87.64,88.25,5084728
#2019-05-03#,89.15,89.66,88.25,88.44,2994449
#2019-05-06#,87.45,87.45,85.66,86.39,4741718
#2019-05-07#,85.51,85.51,82.65,84.36,6014934
#2019-05-08#,83.63,84.91,82.09,82.4,4850833
#2019-05-09#,81.76,82.295,78.79,81.74,6662001
#2019-05-10#,81.91,84.085,81.33,83.73,4484078
#2019-05-13#,82.55,83.6114,80.73,81.41,3943434
#2019-05-14#,81.31,83.34,81.31,82.96,3389268
#2019-05-15#,82.54,83.48,81.64,83.37,2589581
#2019-05-16#,83.81,85.6,83.76,85.47,3282885
#2019-05-17#,84.38,85.305,83.68,83.71,2553723
#2019-05-20#,83.22,83.62,81.9,82.08,2774091
#2019-05-21#,82.53,82.99,82.19,82.47,3115946
#2019-05-22#,82.17,82.47,79.94,80.35,2942229
#2019-05-23#,78.89,78.89,75.17,75.41,6238043
#2019-05-24#,75.93,76.94,75.36,76.22,3385652
#2019-05-27#,75.93,76.94,75.36,76.22,3385652
#2019-05-28#,76.65,77.16,75.04,75.09,3709018
#2019-05-29#,74.02,75.4,73.64,74.86,3054139
#2019-05-30#,74.56,74.73,72,72.87,5119631
#2019-05-31#,71.02,71.48,69.44,70.4,5671011
#2019-06-03#,70.71,72.66,70.66,72,3760700
#2019-06-04#,72.5,73.96,72.25,73.85,3135169
#2019-06-05#,74.39,74.45,72.17,73.14,3245445
#2019-06-06#,74.05,74.86,72.8,74.47,3767932
#2019-06-07#,74.45,75.2,74.07,74.73,2847311
#2019-06-10#,75.58,77.399,75.56,75.86,3136428
#2019-06-11#,76.62,77.33,76.32,76.36,2483727
#2019-06-12#,76.18,76.84,75.2676,76.5,2569218
#2019-06-13#,77.48,78.07,76.475,77.26,2820044
#2019-06-14#,76.93,77.22,75.965,76.76,2084175
#2019-06-17#,76.47,77.75,76.33,76.93,2470138
#2019-06-18#,77.6,78.87,77.45,77.8,2759623
#2019-06-19#,77.91,79.1,77.47,78.16,2316416
#2019-06-20#,79.43,80.65,79.31,79.75,3011751
#2019-06-21#,80.47,81.94,80.165,81.91,6568620
#2019-06-24#,81.59,82.12,80.505,80.76,2558124
#2019-06-25#,80.5,81.97,80.19,81.63,3278668
#2019-06-26#,82.13,85.72,82.1,84.93,5154184
#2019-06-27#,85,85,83.575,83.93,2408516
#2019-06-28#,84.06,85.77,84,85.61,3248184
#2019-07-01#,86.84,87.24,83.79,84.25,4565030
#2019-07-02#,83.75,83.75,79.74,80.7,7183249
#2019-07-03#,80.83,82.48,80.62,81.98,2307371
#2019-07-04#,80.83,82.48,80.62,81.98,2307371
#2019-07-05#,81.76,82.1,81.25,81.84,1653406
#2019-07-08#,81.72,81.98,80.75,81.36,2320503
#2019-07-09#,80.99,82.73,80.88,82.24,2654642
#2019-07-10#,83.2,83.66,82.16,83.4,2976838
#2019-07-11#,83.9367,84.93,83.57,84.43,2782358
#2019-07-12#,84.55,85.25,84.071,84.75,1769638
#2019-07-15#,84.54,84.83,83.05,84.32,2513621
#2019-07-16#,84.25,84.92,83.62,84.21,1772925
#2019-07-17#,84.08,84.45,82.34,83.24,2955343
#2019-07-18#,82.61,83.45,81.98,83.35,2060057
#2019-07-19#,83.49,84.22,83.28,83.65,1903105
#2019-07-22#,84.31,84.94,83.3465,84.35,2348625
#2019-07-23#,84.43,85.3,84.1,84.77,2902178
#2019-07-24#,84.56,86.59,84.1,86.17,4002460
#2019-07-25#,86.18,86.45,82.16,83.45,5248713
#2019-07-26#,83.21,85,83.08,84.31,2712556
