"Date","Open","High","Low","Close","Volume"
#2019-01-01#,126.6,128.11,124.5,127.07,3455212
#2019-01-02#,124.03,127.88,123,126.38,4783227
#2019-01-03#,125.31,125.5,120.4434,121.51,6166080
#2019-01-04#,124.17,128.59,123.7001,128.15,5456893
#2019-01-07#,128.59,129.6,126.7,128.23,4653643
#2019-01-08#,129.9,131.5016,128.23,129.77,4202624
#2019-01-09#,131.09,132.22,129.91,130.27,4865583
#2019-01-10#,128.61,133.12,127.25,132.96,3418501
#2019-01-11#,131.08,132.32,130.05,132.1,2908649
#2019-01-14#,130.31,132.39,129.13,131.8,4482291
#2019-01-15#,132.11,133.11,129.56,130.69,3224080
#2019-01-16#,130.76,132.52,130.2382,131.66,3636946
#2019-01-17#,130.47,135.9,129.16,134.54,6878543
#2019-01-18#,135.1,137.72,133.66,136.6,6122435
#2019-01-21#,135.1,137.72,133.66,136.6,6122435
#2019-01-22#,134.93,134.94,131.17,132.24,5188724
#2019-01-23#,133.04,133.49,130.15,131.82,3123553
#2019-01-24#,131.41,132.99,131.2,132.73,3943630
#2019-01-25#,134.77,136.89,133.89,136.86,6429391
#2019-01-28#,126.99,127.8,123.15,124.37,17421413
#2019-01-29#,125.61,128.39,125.61,126.53,8550767
#2019-01-30#,127.93,131.355,126.3108,130.11,7181643
#2019-01-31#,130.32,133.34,129.04,133.16,6643296
#2019-02-01#,133.03,133.86,130.11,130.91,5646683
#2019-02-04#,130.88,131.31,130.1,130.88,4541720
#2019-02-05#,130.63,132.1,130.6,132,3614480
#2019-02-06#,131.27,132.1,130.3602,130.54,3098186
#2019-02-07#,129.29,130.44,127.36,128.78,3682114
#2019-02-08#,127.48,128.6,126.55,128.6,3135042
#2019-02-11#,128.95,130.07,128.69,128.93,2648527
#2019-02-12#,130.26,133.56,130,132.67,4505567
#2019-02-13#,134.2,134.31,132.45,133.1,3189564
#2019-02-14#,131.78,133.25,131.268,132.62,2877504
#2019-02-15#,134.1,136.25,133.68,136.2,5217523
#2019-02-18#,134.1,136.25,133.68,136.2,5217523
#2019-02-19#,135.35,136.98,135,135.8,3881321
#2019-02-20#,136.39,140.69,136.34,140.31,6199038
#2019-02-21#,139.75,140.98,138.41,138.88,4051065
#2019-02-22#,138.78,139.69,137.93,138.68,3485007
#2019-02-25#,140.99,142.55,140.18,141.41,4444059
#2019-02-26#,136.53,139.03,135.27,137.98,7275601
#2019-02-27#,137.86,139.64,137.14,139.58,3441015
#2019-02-28#,138.55,139,137.14,137.34,4023970
#2019-03-01#,138.86,139.4999,136.94,137.47,3810952
#2019-03-04#,138.8,139.7704,137.095,138.35,3859825
#2019-03-05#,138.06,138.46,137,137.14,3122878
#2019-03-06#,137.54,137.6589,134.73,134.83,3886033
#2019-03-07#,134.38,134.81,131.62,132.8,4290794
#2019-03-08#,130.5,132.13,130.23,131.35,4237956
#2019-03-11#,131.91,133.4,131.595,133.11,3914781
#2019-03-12#,133.24,133.38,131.92,132.48,4208776
#2019-03-13#,133.98,134.31,132.69,133.5,4285187
#2019-03-14#,132.84,134.07,132.02,133.69,3742487
#2019-03-15#,133.87,134.53,131.9808,132.67,7049923
#2019-03-18#,132.7,134.2,132.53,134.1,4095418
#2019-03-19#,135.35,135.71,133.51,134.15,3315928
#2019-03-20#,133.83,134.15,132.06,133.01,3522060
