"Date","Open","High","Low","Close","Volume"
#2017-01-02#,62.37,62.47,61.58,61.77,1938083
#2017-01-03#,62.09,62.24,61.36,62.09,2327949
#2017-01-04#,62.05,62.56,61.95,62.07,2137222
#2017-01-05#,62,62.47,61.71,62.25,2558494
#2017-01-06#,61.72,61.82,61.36,61.47,2282018
#2017-01-09#,61.36,61.559,60.52,60.56,3408890
#2017-01-10#,60.6,60.734,60.27,60.45,3244256
#2017-01-11#,60.45,61.11,60.31,60.98,3374041
#2017-01-12#,60.92,61.88,60.86,61.27,2961772
#2017-01-13#,61.21,61.47,60.925,61.08,1853784
#2017-01-16#,61.21,61.47,60.925,61.08,1853784
#2017-01-17#,60.96,62.055,60.96,61.98,2775139
#2017-01-18#,61.88,62.28,61.82,62.08,2116360
#2017-01-19#,62.11,62.13,61.62,61.65,2421539
#2017-01-20#,62,62.72,61.92,62.42,3103966
#2017-01-23#,62.19,62.35,61.55,62.12,2837433
#2017-01-24#,62.07,62.89,62.064,62.67,2632543
#2017-01-25#,62.84,63.11,62.42,63.01,2681435
#2017-01-26#,62.89,63.04,62.42,62.7,1957115
#2017-01-27#,62.75,62.86,62.28,62.72,1845208
#2017-01-30#,62.56,62.94,62.33,62.6,1692258
#2017-01-31#,62.6,62.95,62.32,62.48,3543633
#2017-02-01#,62.32,62.4535,61.36,61.37,2644077
#2017-02-02#,61.64,62.02,61.5,61.72,2167891
#2017-02-03#,62.13,62.99,61.87,62.73,2532374
#2017-02-06#,62.54,62.61,61.4,61.44,2335624
#2017-02-07#,61.68,61.885,61.52,61.82,1622773
#2017-02-08#,61.74,62.33,61.63,62.22,1682336
#2017-02-09#,62.32,63.23,62.009,63.06,2509411
#2017-02-10#,62.86,63.335,62.63,62.76,1977886
#2017-02-13#,62.77,63.03,62.44,62.89,1843621
#2017-02-14#,62.81,63.73,62.54,63.09,3639684
#2017-02-15#,62.68,63.35,62.01,63.19,2651381
#2017-02-16#,63.07,63.27,61.385,61.54,6020290
