"Date","Open","High","Low","Close","Volume"
#2018-01-01#,186.46,187.6,185.93,186.12,2028358
#2018-01-02#,187.23,190.68,186.74,188.32,2509344
#2018-01-03#,188.82,192.1,188.38,190.58,3364378
#2018-01-04#,192,192.3,187.561,189.1,3525786
#2018-01-05#,189.43,189.68,186.72,187.75,2819026
#2018-01-08#,187.32,188.979,187.25,188.48,1962275
#2018-01-09#,189.01,189.3,186.15,186.29,2241908
#2018-01-10#,185.75,186.24,183.881,185.42,2609522
#2018-01-11#,185.43,190.67,185.03,189.38,4678618
#2018-01-12#,190.1,192.179,190,191.84,3499538
#2018-01-15#,190.1,192.179,190,191.84,3499538
#2018-01-16#,192.35,192.84,190.89,191.53,2006574
#2018-01-17#,192.53,192.56,191.34,192.29,2585195
#2018-01-18#,192.23,193.03,191.22,191.51,1907960
#2018-01-19#,191.71,192.64,191.16,192.29,2353839
#2018-01-22#,192.5,194.76,192.06,194.38,3009122
#2018-01-23#,193.61,194.1,192.07,193.42,2316444
#2018-01-24#,194.43,194.75,191.925,194.24,2799224
#2018-01-25#,195,198.45,194.735,197.95,3558701
#2018-01-26#,197.75,199.23,195.69,198.91,2756240
#2018-01-29#,198.37,199.88,197.56,198.32,2031082
#2018-01-30#,197.59,198.79,196.08,197.91,2285040
#2018-01-31#,197.44,198.475,194.1,194.87,2682299
#2018-02-01#,193.41,195.4,192.44,193.47,2096563
#2018-02-02#,191.25,193.6,190.8,190.99,2386573
#2018-02-05#,190.66,192.1,182.525,182.77,3407221
#2018-02-06#,178.91,185.24,176.2,185.01,4067910
#2018-02-07#,184.6,186.19,183.07,183.19,2594822
#2018-02-08#,184.51,184.51,178.53,178.61,3013199
#2018-02-09#,179.78,182.07,175.79,180.72,2777218
#2018-02-12#,181.84,183.259,180.38,181.06,1596154
#2018-02-13#,180.22,184.6,180.05,184.15,2123884
#2018-02-14#,182.71,188.48,182.31,187.35,2190997
#2018-02-15#,188.09,191.71,186.57,191.48,2072861
#2018-02-16#,191.45,194.62,191.04,191.56,1970118
#2018-02-19#,191.45,194.62,191.04,191.56,1970118
#2018-02-20#,189.87,191.48,187.63,188.12,2202139
#2018-02-21#,188.53,189.14,185.69,185.75,1747191
#2018-02-22#,186.35,188.33,185.66,186.59,1360115
#2018-02-23#,187.83,189.85,185.91,189.81,1561698
#2018-02-26#,190.1,193.095,189.93,192.81,1852410
#2018-02-27#,193.45,195.52,190.1,190.1,2170354
#2018-02-28#,191.6,193.76,190.89,190.9,2179803
#2018-03-01#,191.31,192.99,187.32,189.03,2447672
#2018-03-02#,187.48,190.39,187.216,189.33,2275923
#2018-03-05#,188.45,191.98,187.5,191.48,2155785
#2018-03-06#,192.14,192.25,190.07,191.46,2458710
