"Date","Open","High","Low","Close","Volume"
#2018-01-01#,158.05,158.4998,157.51,157.58,2616142
#2018-01-02#,158.3,159.39,156.03,157.04,5108362
#2018-01-03#,157.04,157.49,155.4,157.28,4146054
#2018-01-04#,157.89,159.58,157.02,159.44,4865769
#2018-01-05#,160.26,162.05,159.64,161.96,3945401
#2018-01-08#,164.11,166.43,162.55,166.03,5929202
#2018-01-09#,166.33,167.41,165.09,166.43,4522913
#2018-01-10#,165.9,167.525,164.5,165.87,5478633
#2018-01-11#,166.9,169.53,165.64,169.2,4198990
#2018-01-12#,169.99,170.67,169.2251,170.3,4127913
#2018-01-15#,169.99,170.67,169.2251,170.3,4127913
#2018-01-16#,172.9,173.24,167.57,169.31,8530572
#2018-01-17#,169.32,170.11,168.5,168.5,5571411
#2018-01-18#,169.33,170.7599,168.091,168.83,4668825
#2018-01-19#,169.63,170.45,168.61,170.41,5796683
#2018-01-22#,170.32,170.91,168.48,170.89,3540941
#2018-01-23#,172,172.05,169.2,169.43,5036456
#2018-01-24#,171.4,172.45,167.67,168.34,8240960
#2018-01-25#,173.1,173.1,162.46,169.37,16937125
#2018-01-26#,168.81,169,164.55,167.06,9045259
#2018-01-29#,165.58,165.88,159.42,162.58,9496821
#2018-01-30#,160.33,164.71,159.81,163.76,8694776
#2018-01-31#,164.7,165.79,161.893,162.78,7013992
#2018-02-01#,161.24,163.74,160.18,162.24,4323603
#2018-02-02#,160.77,160.8,156.53,157.49,7602821
#2018-02-05#,154.93,158.93,142.85,151.08,11390549
#2018-02-06#,148.07,156.5599,146.81,156.41,13908666
#2018-02-07#,155.36,158.09,154.28,154.34,7156489
#2018-02-08#,153.85,154.19,145.92,145.99,9101934
#2018-02-09#,148.71,150.89,142.88,149.21,9528067
#2018-02-12#,151.87,153.45,150.25,152.29,5756787
#2018-02-13#,151.25,155.2,151,153.97,5512149
#2018-02-14#,152.39,158.59,152.34,158.06,5560057
#2018-02-15#,159.8,160.3431,157.48,159.98,4914500
#2018-02-16#,160.13,161,156.0876,156.29,5991556
#2018-02-19#,160.13,161,156.0876,156.29,5991556
#2018-02-20#,155.17,158.25,154.27,155.56,5094572
#2018-02-21#,155.7,158.4,155.04,155.23,4179354
#2018-02-22#,156.41,159.78,156.2,158.86,4723266
#2018-02-23#,159.4,162.48,159.22,162.41,4450847
#2018-02-26#,163.05,164.05,161.55,163.69,6254350
#2018-02-27#,163.26,164.6,161.24,161.26,4127704
#2018-02-28#,161.5,162.34,154.17,154.63,7298582
#2018-03-01#,153.67,156.19,148.51,150.23,9434816
#2018-03-02#,149.13,149.88,145.86,146.38,9509411
#2018-03-05#,145.15,151.86,144.01,151.12,8453004
#2018-03-06#,152.64,154.98,151.67,153.75,5795581
#2018-03-07#,150,152.27,148.81,151.51,5491026
#2018-03-08#,151.73,153.97,150.29,153.59,4105005
#2018-03-09#,155.12,158.42,154.33,158.25,4576744
#2018-03-12#,158.24,159.34,153.85,154.5,4880417
#2018-03-13#,156.3,157.87,153.2,153.69,4819119
#2018-03-14#,154.8,155.2537,151.31,152.54,4873575
#2018-03-15#,153.18,155.59,151.65,154.57,5268844
#2018-03-16#,154.32,157.45,153.31,156.46,10897566
#2018-03-19#,154.24,154.83,150.82,152.15,5479215
#2018-03-20#,153,155.2,152.54,154.06,3557563
#2018-03-21#,154.16,157.28,153.21,155.8,3887444
#2018-03-22#,152.87,153.5,146.25,146.9,8225576
#2018-03-23#,147.7,148.95,143.79,144.29,6533080
#2018-03-26#,147.82,149.56,145.26,149.19,5454879
#2018-03-27#,149.9,151.12,145.79,146.99,4915287
#2018-03-28#,146.99,148.24,143.63,145.16,4933922
#2018-03-29#,146.21,148.77,145.57,147.38,4209422
#2018-03-30#,146.21,148.77,145.57,147.38,4209422
#2018-04-02#,146.44,147.35,141.76,143.89,5397549
#2018-04-03#,144.8,145.649,142.38,145.06,4845692
#2018-04-04#,139.88,145.46,138.05,145.18,6188246
#2018-04-05#,146.51,148.879,146.47,148.13,4584764
#2018-04-06#,145.77,147,140.82,142.99,5707394
#2018-04-09#,144.8,146.79,142.8,143.08,4050818
#2018-04-10#,146.75,149.01,145.615,148.09,4031278
#2018-04-11#,146.68,148.35,146.32,146.79,3218872
#2018-04-12#,147.64,151.155,147.64,150.14,3957996
#2018-04-13#,151.75,152.91,148.99,150.23,3603249
#2018-04-16#,151.74,153.42,150.28,152.14,3055572
#2018-04-17#,153.34,155.54,153.01,153.31,3817178
#2018-04-18#,155.19,157.12,154.575,155.95,3087056
#2018-04-19#,155.39,156.325,153.96,155.7,4013234
#2018-04-20#,155.25,156.14,152.37,153.25,4057801
#2018-04-23#,154.65,155.74,152.18,153.99,5350328
#2018-04-24#,159.75,161.1,143.36,144.44,24122297
#2018-04-25#,143.83,147.6,142.16,145.19,9963695
#2018-04-26#,145.32,147.4,144.01,146.31,6558944
#2018-04-27#,145.67,146.6,144.16,144.72,3860561
#2018-04-30#,145.21,146.2,143.6,144.36,4764799
#2018-05-01#,143.08,144.43,140.3,144.42,5004386
#2018-05-02#,143.99,146.65,143.48,143.86,4637644
#2018-05-03#,141.69,145.15,138.15,143.78,7703228
#2018-05-04#,142.24,147.19,141.05,146.37,4678414
#2018-05-07#,148.18,151.46,148,149.82,6844614
#2018-05-08#,150.65,151.07,148.57,149.93,3853585
#2018-05-09#,150.75,153.35,150.5,152.61,4668230
#2018-05-10#,153.2,155.44,152.81,153.97,3910954
#2018-05-11#,154.25,156.74,153.77,154.86,3507901
#2018-05-14#,155.61,156.4,154.39,155.28,3563923
#2018-05-15#,153.82,154.4,151.71,152.59,4127177
#2018-05-16#,152.55,153.87,152.35,153.8,2693400
#2018-05-17#,153.7,155.25,152.76,153.69,2885836
#2018-05-18#,154.15,156.84,154.01,155.71,3889339
#2018-05-21#,159.26,161.6,158.7,158.92,5849693
#2018-05-22#,159.03,159.3548,156.14,156.2,3512425
#2018-05-23#,154.65,158,153.7211,157.74,4009966
#2018-05-24#,157.21,158.3958,156.03,157.7,2890978
#2018-05-25#,156.92,157.57,155.23,155.85,2359721
#2018-05-28#,156.92,157.57,155.23,155.85,2359721
#2018-05-29#,154.26,155.7193,152.64,153.62,3795760
#2018-05-30#,154.6,155.98,153.84,155.46,2688183
#2018-05-31#,155.3,155.3099,151.5,151.91,4546036
#2018-06-01#,153.3,154.19,152.26,153.52,2755539
#2018-06-04#,154.79,154.93,152.08,152.5,2470867
#2018-06-05#,152.4,153.1,152.02,153.01,2916553
#2018-06-06#,153.65,156.54,153.01,156.51,3689293
#2018-06-07#,157.11,157.93,155.53,156.29,3149146
#2018-06-08#,156.19,156.65,155.035,155.32,3254129
#2018-06-11#,155.19,157.08,154.72,156.3,2758304
#2018-06-12#,156.45,159.19,156.39,157.49,2595641
#2018-06-13#,157.18,157.35,154.51,154.71,4189325
#2018-06-14#,155.7,157.36,152.76,153.14,3967606
#2018-06-15#,150.85,151,148.43,150.02,8852451
#2018-06-18#,148.42,149.46,147.72,148.68,3651587
#2018-06-19#,146,146.3,142.32,143.3,6792028
#2018-06-20#,144.22,144.69,141.82,143.13,4128281
#2018-06-21#,142.25,142.39,139.12,139.53,5914894
#2018-06-22#,140.9,142.5,139.77,139.94,5223430
#2018-06-25#,138.86,138.98,135.18,136.58,6078178
#2018-06-26#,136.75,137.33,135.28,135.54,4285314
#2018-06-27#,136.77,139.46,134.58,134.61,5665020
#2018-06-28#,134.18,136.72,132.68,136.03,4215863
#2018-06-29#,136.61,137.85,135.58,135.67,4120281
#2018-07-02#,133.8,136.43,133.2,136.29,3172703
#2018-07-03#,137,137.3482,133.33,133.83,1837356
#2018-07-04#,137,137.3482,133.33,133.83,1837356
#2018-07-05#,135.01,136.09,134.09,135.81,3366285
#2018-07-06#,135.11,135.864,133.32,135.41,3190010
#2018-07-09#,136.22,141.05,136.0953,140.97,5562297
#2018-07-10#,141.61,141.859,140.144,141.25,3761653
#2018-07-11#,138.13,139.39,135.84,136.76,5231660
#2018-07-12#,138.5,139.73,136.83,139.42,4250787
#2018-07-13#,139.54,141.25,139.07,140.75,2840718
#2018-07-16#,140.88,140.88,137.901,138.08,3723098
#2018-07-17#,136.98,139.33,136.53,138.95,3306022
#2018-07-18#,139,141.4999,138.33,141.12,4394797
#2018-07-19#,139.57,140.54,139.05,139.42,3576747
#2018-07-20#,138.36,138.58,136.64,136.82,5250381
#2018-07-23#,136.62,136.8,135.6,136.28,3542256
#2018-07-24#,138.9,140.6,137.36,137.97,5064981
#2018-07-25#,138,141.05,136.67,140.48,5021462
#2018-07-26#,140.75,143.55,140.07,142.58,5385645
#2018-07-27#,143.95,143.95,140.78,142.56,4652378
#2018-07-30#,145.71,146.7,139.06,139.75,13837702
#2018-07-31#,141.97,144.78,140.17,143.8,7608738
#2018-08-01#,142.97,143.0699,138.11,138.54,6364481
#2018-08-02#,137.07,138.71,135.69,138.01,4195046
#2018-08-03#,138.2,138.6,137.0746,138.51,3594063
#2018-08-06#,138.52,140.67,137.97,139.48,3125218
#2018-08-07#,140.61,143.32,140.3,142.38,4813104
